id,content,date,language,title,normalized_rating,raw_rating,offerings,destinations,offerings_list,destinations_list
377380-167658146319,جيده,2021-02-13T22:07:00+00:00,ara,Jawhret Al Fadillah Hotel,80.0,4.0,Accommodation,Makkah,['Accommodation'],['Makkah']
377380-167647042636,فندق هادي وغير متعب بانهاء الاجراءات,2021-02-13T22:31:00+00:00,ara,Holiday Inn Jeddah Gateway,80.0,4.0,Accommodation,Jeddah,['Accommodation'],['Jeddah']
377380-167736241860,جداً جميل وفخم وأنصح فيه الكل سواء من جدة أو خارج جدة وخمسة نجوم ما توفي بحقه ❤,2021-02-13T22:16:00+00:00,ara,فندق دوناتيلو Donatello Hotel,100.0,5.0,Accommodation,"Jeddah, Jizan",['Accommodation'],"['Jeddah', 'Jizan']"
377380-167614602811,جيد,2021-02-13T22:28:00+00:00,ara,Hotel Apollo Dimora,80.0,4.0,Food & Beverage,Riyadh,['Food & Beverage'],['Riyadh']
377380-167655587252,قمة الفخامة وسهولة الوصول للحرم,2021-02-13T22:24:00+00:00,ara,InterContinental Dar al Tawhid Makkah,100.0,5.0,Accommodation,Makkah,['Accommodation'],['Makkah']
377380-167736745417,مكان هادئ ومميز .. وأسعار مقبولة .. أنصح بالسكن فيه,2021-02-13T22:26:00+00:00,ara,فندق قصر مايا maya palace hotel,100.0,5.0,Accommodation,Makkah,['Accommodation'],['Makkah']
377380-167614923268,I love this place,2021-02-13T22:33:00+00:00,eng,Masjid Ayesha Miqat For Makkah,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167737259871,Good place for take relax,2021-02-13T22:37:00+00:00,ara,منتجع شاطئ الغروب مارينا وسبا,80.0,4.0,Accommodation,Dammam,['Accommodation'],['Dammam']
377380-167737798749,بالتوفيق، يحتاج إعادة دهان الخشب ليصبح أكثر جمالاً،,2021-02-13T22:48:00+00:00,ara,Akwakh Almzraah,100.0,5.0,Food & Beverage,Riyadh,['Food & Beverage'],['Riyadh']
377380-167660331983,عندهم الشاي مطله على الحرم والمكان رايقة والقهوه ممتازه,2021-02-13T22:50:00+00:00,ara,Dar Al Taqwa Hotel Madinah,100.0,5.0,Accommodation,Madinah,['Accommodation'],['Madinah']
377380-167738469033,الموقع ممتاز لكن يعيبه المواقف,2021-02-13T22:58:00+00:00,ara,ALMUHAIDB HOTEL,80.0,4.0,Food & Beverage,Riyadh,['Food & Beverage'],['Riyadh']
377380-167738573305,سيئ,2021-02-13T23:00:00+00:00,ara,Al Eairy Furnished Apartments Riyadh 3,20.0,1.0,"Accommodation, Food & Beverage",Riyadh,"['Accommodation', 'Food & Beverage']",['Riyadh']
377380-167739222132,جميل جدا جدا وراقي والخدمه ممتازه والاطلاله جميله جدا,2021-02-13T23:07:00+00:00,ara,Ruve Jeddah Hotel,100.0,5.0,Accommodation,Jeddah,['Accommodation'],['Jeddah']
377380-167646856367,مطعم ماكولات مصري في جدة على الكورنيش اطلالة رائعة على البحر خصوصا فترة الافطار و الغداء المنظر جميل جدااا اغلب الاطباق مصرية …Moreمطعم ماكولات مصري في جدة على الكورنيش اطلالة رائعة على البحر خصوصا فترة الافطار و الغداء المنظر جميل جدااا اغلب الاطباق مصرية الاسعار جيدة الى متوسطة لم يعجبني لحم البتلو بالباميا.... يناير 2020,2021-02-13T23:10:00+00:00,ara,Ramesses restaurants,60.0,3.0,"Food & Beverage, Tourism Attractions/ Sites",Jeddah,"['Food & Beverage', 'Tourism Attractions/ Sites']",['Jeddah']
377380-167661337169,عادي واقل من العادي الجدران مقشعة تحس انك بفندق بحارة وفاصلين التلفون عشان مانزعجهم بس حبيت مساحته ونعاً ما نظيف,2021-02-13T23:12:00+00:00,ara,Kunal Hotel Suites,40.0,2.0,Accommodation,Jeddah,['Accommodation'],['Jeddah']
377380-168154548718,"Good hotel, friendly staff, close to the center, comfortable and safe",2021-02-13T23:16:00+00:00,eng,Leader Al-Muna Kareem Hotel,80.0,8.0,Accommodation,Madinah,['Accommodation'],['Madinah']
377380-167661823328,"Need Major renovation , need pest control, furniture is very old.",2021-02-13T23:20:00+00:00,eng,Lafontaine Rose Beach,20.0,1.0,Accommodation,Jeddah,['Accommodation'],['Jeddah']
377380-167739810520,الفندق جمييييل جدا وهادي جدا واسعاره حلوه ليلتين ب٥٥٠ ريال غرفه بسريرين ودورة مياه مع مكتب وطاولة تحضير شاي مختصره والثلاجة واطلاله جميله لكن اسعار المطعم او المقهى حقهم غاليه ( قهوه عربيه كبير مع تشيز كيك وتمر وفنجالين ب١٠٣ ريال ) والمواقف متوفره وحركة اختيار الدور بالليفت بالشاشة جديده اول مره تمر عليه حلوه لي زياره ثانيه له بإذن الله,2021-02-13T23:21:00+00:00,ara,Courtyard by Marriott Riyadh Olaya,100.0,5.0,Food & Beverage,Riyadh,['Food & Beverage'],['Riyadh']
377380-167604326018,جميل وقريب من الحرم لكن الخدمه تعبانه,2021-02-13T23:26:00+00:00,ara,Diyar Taiba,60.0,3.0,Accommodation,Madinah,['Accommodation'],['Madinah']
377380-167740400227,بالنسبه للشقق المفروشه .. تعتبر الافضل من نظيفه و مقبوله .. ولكنها مزعجه جدا .. فلا يوجد عوازل .. كل شيء مسموع اللي في الغرف المجاوره و اللي يمشون في الاسياب و اللي في الشارع و خاصه العماله .. و لكن الاستقبال رائع .. يوجد بقاله بجواه و لكنها سيئه يوجد بها سؤ تخزين المعلبات فاسده و حتى الشكلاته و الفشافيش طعمها متعفن بسبب سؤ التخزين .. لا تشترون منها تمرضكم,2021-02-13T23:32:00+00:00,ara,Abat Suite Hotel,40.0,2.0,Food & Beverage,Riyadh,['Food & Beverage'],['Riyadh']
377380-167672916064,"More(Translated by Google) The witter was very friendly and cheerful, the food was delicious, the kumit was great, and it was really delicious. Indian restaurants in Jeddah. My only regret on the menu is that it is vague and not clear. (Original) الويتر كان فرندلي وبشوش جدًا والاكل لذيذ وكميتو كبيره وفعلًا من اللذ المطاعم الهنديه بجده، عتبي الوحيد على المنيو انو مُبهم وغير موضحه اش هيا الاطباق بوصف او صور لكن غير عن كذا المطعم ١٠/١٠",2021-02-14T00:00:00+00:00,ara,5 Rivers,80.0,4.0,Food & Beverage,Jeddah,['Food & Beverage'],['Jeddah']
377380-167826375848,"More(Translated by Google) Here is the Sacred House of God and the shrine of our master Abraham, peace be upon him. (Original) هنا بيت الله الحرام ومقام سيدنا إبراهيم عليه السلام اللهم تقبل منا السعي وتقبل منا الطواف واعدنا الي هناك مرات عديده حيث لامكان الا بيتك يارب العالمين",2021-02-14T00:00:00+00:00,ara,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167826354994,"More(Translated by Google) Oh God, accept our good deeds and forgive us our sins Oh Lord (Original) اللهم تقبل منا صالح الاعمال واغفر لنا ذنوبنا ياررب",2021-02-14T00:00:00+00:00,eng,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167826812932,غالي ع الفاضي,2021-02-14T00:00:00+00:00,ara,Thaghr Plaza,20.0,1.0,Tourism Attractions/ Sites,Riyadh,['Tourism Attractions/ Sites'],['Riyadh']
377380-167826372466,جميل,2021-02-14T00:00:00+00:00,ara,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167826368774,More(Translated by Google) Feeling wonderful and heart palpitations from the greatness of the place and its effect on the soul as a Muslim. (Original) الشعور بالروعة وخفقان القلب من عظمه المكان وتاثيره على الروح كمسلم ، الحمدلله على نعمه الاسلام ،الحمد لله على نعمه المسجد الحرام,2021-02-14T00:00:00+00:00,ara,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167878850462,اغلب الماركات موجودة,2021-02-14T00:00:00+00:00,ara,Mall of Dhahran,100.0,5.0,Retail,Dammam,['Retail'],['Dammam']
377380-167826350717,More(Translated by Google) Everyone is involved in knowing and evaluating this place (Original) الكل مشترك على معرفة هذا المكان وتقييمه,2021-02-14T00:00:00+00:00,eng,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167750949878,حلو لفساتين السهره,2021-02-14T00:00:00+00:00,ara,Hayat Mall,100.0,5.0,Retail,Riyadh,['Retail'],['Riyadh']
377380-167877543454,More(Translated by Google) Beautiful and one of the major malls that have everyone who is looking for shopping under one roof (Original) جميل ومن المولات الرئيسيه التي يوجد فيها كل الذي يبحث عنها التسوق تحت سقف واحد,2021-02-14T00:00:00+00:00,ara,Aseer Mall,100.0,5.0,Retail,Abha,['Retail'],['Abha']
377380-167826386855,"More(Translated by Google) The Sacred House of God is brought to it by all Muslims from all parts of the globe, so I want to protect your home (Original) بيت الله الحرام يأتيه اليه المسلمون قاطبة من كافة ارجاء الكرة الأرضية، فيارب احفظ بيتك",2021-02-14T00:00:00+00:00,eng,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167743494234,Too much waiting time,2021-02-14T00:00:00+00:00,eng,Burger King - Azizia,60.0,3.0,Accommodation,Riyadh,['Accommodation'],['Riyadh']
377380-167728137059,More(Translated by Google) The beauty of coordination is enough .. It is worth a visit (Original) جمال التنسيق يكفي .. تستحق الزيارة,2021-02-14T00:00:00+00:00,eng,King Abdullah Park,100.0,5.0,"Tourism Attractions/ Sites, Accommodation","Madinah, Riyadh","['Tourism Attractions/ Sites', 'Accommodation']","['Madinah', 'Riyadh']"
377380-167891130754,More(Translated by Google) A place characterized by a wide and beautiful sea view (Original) مكان يميزه مشاهدة البحر بشكل واسع وجميل,2021-02-14T00:00:00+00:00,eng,Al Rahma Mosque / Apung,100.0,5.0,Religious,Jeddah,['Religious'],['Jeddah']
377380-167826351210,"More(Translated by Google) One of the most beautiful places on earth is the grave of the Prophet, may God’s prayers and peace be upon him, and his honorable meadow (Original) من أجمل الأماكن على وجه الأرض خصوص قبر النبي صلى الله عليه وسلم وروضته الشريفة",2021-02-14T00:00:00+00:00,eng,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167901402148,جبل الرحمة,2021-02-14T00:00:00+00:00,ara,Jabal Al Rahma - Mount of Mercy,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167826386807,More(Translated by Google) The Holy Mosque is one of the purest parts of the earth All Muslims from all countries come to him To perform Hajj and Umrah It is the first Muslim qiblah (Original) المسجد الحرام من اطهر بقاع الأرض ياتي اليه جميع المسلمين من جميع البلدان لاداء مناسك الحج والعمرة وهو قبلة المسلمين الاولي,2021-02-14T00:00:00+00:00,ara,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167904408022,I love it,2021-02-14T00:00:00+00:00,eng,Jaranah Mosque,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167826364065,More(Translated by Google) Praise be to God who honored Muslims in this place (Original) الحمد لله الذي اكرم المسلمين بهذا المكان,2021-02-14T00:00:00+00:00,eng,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-167826368777,حمد بن عبده بن حمد صالح شوك,2021-02-14T00:00:00+00:00,ara,Masjid al-Haram,60.0,3.0,Religious,Makkah,['Religious'],['Makkah']
377380-167750515511,"More(Translated by Google) Delicious and clean food. And its sessions, the summit of magnificence (Original) اكل لذيذ ونظيف . وجلساته قمة بالروعه",2021-02-14T00:00:00+00:00,eng,Dayeetna,100.0,5.0,Accommodation,Riyadh,['Accommodation'],['Riyadh']
377380-167826370576,"More(Translated by Google) Resting souls and healing hearts in prayer in the Haram and in front of you the Holy Kaaba May God honor her and make your home secure, safe, proud and empowering for Muslims (Original) راحة الأرواح وطب الأفئدة في صلاة في الحرم وأمامك الكعبة المشرفة الله شرفها وأعمر بيتك بالأمن والأمان والعز والتمكين للمسلمين",2021-02-14T00:00:00+00:00,ara,Masjid al-Haram,100.0,5.0,Religious,Makkah,['Religious'],['Makkah']
377380-168149590444,"More(Translated by Google) I feed macarons in Jeddah! Always distinctive flavors, quality and delicious I liked ""love"" cakes, do not be fooled by their sweet shape (Original) أطعم ماكرون في جدة ! نكهات مميزة دايمًا و جودة و لذيذ ما عجبتني كيكات "" حُب "" ، لا تنخدعوا بشكلها الحلو",2021-02-14T00:00:00+00:00,ara,Pink Camel,100.0,5.0,Food & Beverage,Jeddah,['Food & Beverage'],['Jeddah']
377380-167750014525,"More(Translated by Google) Nice place, but needs international clothing and other agencies to display in the market (Original) مكان جميل ، ولكن يحتاج لوكالات عالمية للملابس وغيرها للعرض في السوق",2021-02-14T00:00:00+00:00,eng,Al Hamra Shopping Center,60.0,3.0,Retail,Riyadh,['Retail'],['Riyadh']
377380-167826351179,I wish I could be here in sacred land but nom money for transport but insha'Allah I'll get a sponsor,2021-02-14T00:00:00+00:00,eng,Masjid al-Haram,20.0,1.0,Religious,Makkah,['Religious'],['Makkah']
377380-168208862967,مركز تسوق ممتاز,2021-02-14T00:00:00+00:00,ara,Aseer Mall,100.0,5.0,Retail,Abha,['Retail'],['Abha']
377380-167701473010,يستحق الزيارة روعه,2021-02-14T00:00:00+00:00,ara,Uqair Beach,100.0,5.0,"Food & Beverage, Tourism Attractions/ Sites",Al Ahsa,"['Food & Beverage', 'Tourism Attractions/ Sites']",['Al Ahsa']
377380-167676331138,I like it,2021-02-14T00:00:00+00:00,eng,Anbariya Mosque,100.0,5.0,Tourism Attractions/ Sites,Madinah,['Tourism Attractions/ Sites'],['Madinah']
377380-167826812917,"More(Translated by Google) A beautiful complex that includes many .. Jarir library, Saco, Hyper Panda and a number of restaurants and cafes (Original) مجمع جميل يضم الكثير..مكتبة جرير و ساكو و هايبر باندا وعدد من المطاعم والكافيهات",2021-02-14T00:00:00+00:00,ara,Thaghr Plaza,100.0,5.0,Tourism Attractions/ Sites,Riyadh,['Tourism Attractions/ Sites'],['Riyadh']
377380-167891130751,More(Translated by Google) God bless us with heaven Prayer in the first row with the splendor of the mosque building and the sound of the imam and the waves from behind the window is a paradise on earth (Original) اللهم اىزقنا الجنه الصلاة بالصف الاول مع روعة بناء المسجد وصوت الامام والامواج من خلف النافذه جنه على الارض,2021-02-14T00:00:00+00:00,eng,Al Rahma Mosque / Apung,100.0,5.0,Religious,Jeddah,['Religious'],['Jeddah']
